National Database Number,Field Number,Common Name,State,County,City,Locality Detail,Latitude,Latitude Units,Longitude,Longitude Units,Findings of Human Interaction,Boat Collision,Shot,Fishery Interaction,Fishery Type,Other Human Interaction,Other Human Int Description,Other Human Int Type,How Determined: External Exam,How Determined: Internal Exam,How Determined: Necropsy,How Determined: Other,How Determined: Describe,Gear Collection,Other Findings upon Level Y/N,Other Findings - Illness Flag,Other Findings - Injury,Other Findings - Pregnant,Other Findings - Other,Other Findings - Descibe,Other Findings Type,Other Findings - Descibe,Observation Date,How Observed,Observation Status,Not Able to Examine,Date of Examination,Condition at Examination,Left at Site,Immediate Release at Site,Relocated,Disentangled,Euthanized at Site,Died at Site,Transferred to Rehabilitation,Date of Initial Disposition,Rehab Facility Name,Died During Transport,Euthanized During Transport,Other,Other Describe,Sick,Injured,Out of Habitat,Deemed Healthy/Releasable,Abandoned/Orphaned,Inaccesible,Location Hazardous to Animal,Location Hazardous Public,Unknown/CBD ,Condition Other,Condition Other Description,Entangled,Condition Comments,Sex,Age Class,Length,Length Units,Length actual/estimate,Weight,Weight Units,Weight actual/estimate,Photos/Videos Taken,Carcass Left at Site,Carcass Buried,Carcass Rendered,Carcass Towed,Carcass Towed Lattitude,Carcass Towed Longitude,Carcass Sunk,Carcass Sunk Lattitude,Carcass Sunk Longitude,Carcass Frozen for Later Exam,Carcass Landfill,Carcass Unknown,Carcass Other,Carcass Other Description,Necropsied,Necropsy Limited,Date of Necropsy,Additional Remarks,
NW-2019-1211102,CRC-1712,"Whale, gray",WA,King,Seattle,USCG station at mouth oF Duwamish Waterway,47.5904,decimal degrees,-122.3428,decimal degrees,Y,C,C,Y,,,See Remarks,,,,,,,N,Y,N,N,N,Y,See Remarks,,,4/14/19,Floating,Fresh Dead,Y,4/15/19,Fresh Dead,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,ADULT,1185,cm,actual,0,kg,notMeasured,Y,N,N,N,Y,47.905,-122.3789,N,,,N,N,,N,,Y,limited,4/15/19,reported floating near Pier 30@0430 on 14 april. Secured to CG pier in afternoon and towed by WDFW enforcement on 15 April to Possession Point State Park for natural decomposition. Whale lice present and alive. Carcass bloated but animal emaciated. Abrasion on underside of lower jaw near the tip (healing). Healed rake marks on dorsal tailstock. Healed impression wrapping around R leading edge of fluke at insertion. Some areas of necrosis in skin on dorsal fluke surface.. . healed impression wrapping around R leading edge of fluke at insertion. Not related to mortality,
NW-2019-1211103,CRC-1713,"Whale, gray",WA,Grays Harbor,,"Raft River, just S of Tunnel Island",47.4591,decimal degrees,-124.3401,decimal degrees,CBD,C,C,C,,,See Remarks,,,,,,,N,CBD,N,N,N,N,See Remarks,,,4/15/19,Beach or Land,Moderate Decomposition,Y,5/2/19,Advanced Decomposition,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,FEMALE,SUBADULT,800,cm,actual,0,,notMeasured,Y,Y,N,N,N,,,N,,,N,N,,N,,Y,limited,5/2/19,delay in response due to carcass condition and need for escort on tribal lands.. . . unable to determine due to carcass condition,
NW-2019-1210125,PSU19-04-17-Er,"Whale, gray",WA,Pacific,Ocean Park,"3.6 miles north of Oysterville Road access, Leadbetter Point State Park",46.59785,decimal degrees,-124.06803,decimal degrees,Y,,,Y,,,,,,,,,,N,Y,,,,Y,hernia and twisted intestines,,old entanglement scars; the whale was emaciated,4/17/19,Beach or Land,Moderate Decomposition,Y,4/17/19,Moderate Decomposition,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,ADULT,1275,cm,actual,,,notMeasured,Y,Y,,,,,,,,,,,,Y,field necropsy,Y,limited,4/18/19,"the whale initially appeared thin but was later deemed emaciated upon further evaluation; there was old entanglement scarring around the left pectoral axilla that may have extended around ventral chest (buried); animal had a distinct diaphragm hernia with approximately 1/2 of the intestines extending into thoracic cavity; no bruising or hemorrhage was found anywhere on the body; entire right side of body inaccessible and, therefore, not examined",
NW-2019-1211104,CRC-1714,"Whale, gray",WA,Grays Harbor,Ocean Shores,at end of Marine View Drive SW,46.9556,decimal degrees,-124.1756,decimal degrees,CBD,C,C,C,,,See Remarks,,,,,,,N,Y,N,N,N,Y,See Remarks,,,4/18/19,Beach or Land,Moderate Decomposition,Y,4/23/19,Moderate Decomposition,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,FEMALE,SUBADULT,912,cm,actual,0,,notMeasured,Y,N,Y,N,N,,,N,,,N,N,,N,by the city,Y,limited,4/23/19,"delay in response due to staff availability. Skin sloughing all over body. Multiple healed scrapes and scratches, heale rake marks on L pec fin. Bloated.. . no signs of HI on exam, but unable to examine whole carcass, and carcass was decomposed",
NW-2019-1211105,CRC-1715,"Whale, gray",WA,Grays Harbor,Ocean Shores,on sand spit in middle of bay,46.9216,decimal degrees,-124.0333,decimal degrees,CBD,C,C,C,,,See Remarks,,,,,,,N,CBD,N,N,,N,See Remarks,,photos,4/24/19,Beach or Land,Alive,N,4/24/19,Alive,Y,N,N,,N,N,N,,,N,,N,,N,N,Y,N,N,N,N,N,N,N,belly down on sand spit. Very thin. Examined via distant photo.,,,UNKNOWN,,850,cm,estimate,0,,,Y,N,N,N,N,,,N,,,N,N,,N,,N,,,"stuck belly down on sand spit in millde of grays harbor at 1000. US Coast Guard flew over @1330 and whale was blowing and diving. Received report of a live whale swimming near the mouth of the Hoquiam River several days later, suspect it was the same individual.. . belly down on sand spit. Very thin. Examined via distant photo.. only a single photo taken from a distance. Unable to determine HI.",
NW-2019-1210718,PSU19-04-30-Er,"Whale, gray",WA,Pacific,Seaview,6.3 miles off coast,46.36666,decimal degrees,-124.21666,decimal degrees,Y,,,Y,,,,,,,,,,,Y,,,,Y,malnutrition,,whale was emaciated; some bruising under jaw,4/30/19,Floating,Condition Unknown,Y,4/30/19,Moderate Decomposition,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,ADULT,1252,cm,actual,,,notMeasured,Y,Y,,,,,,,,,,,,Y,field necropsy,Y,limited,5/1/19,the whale was not pregnant and not lactating; initially appeared thin but was later deemed emaciated upon further evaluation; was unable to look at thoracic organs due to time/tide constraints; old entanglement scar present on right fluke; internal abdominal organs were very decomposed,
NW-2019-1211108,CRC-1718,"Whale, gray",WA,Pacific,,Willapa Spits--on sand spit off Leadbetter,46.6685,decimal degrees,-124.0588,decimal degrees,CBD,C,C,C,,,See Remarks,,,,,,,N,CBD,,,,,See Remarks,,,4/30/19,Beach or Land,Moderate Decomposition,N,,Moderate Decomposition,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,SUBADULT,0,,notMeasured,0,,notMeasured,N,Y,,,,,,,,,,,,,,N,,,"Originally reported to Dalin of PSU, with a very blurry photo. Better photo sent to Dan Ayers of WDFW on 02-May, confirming gray whale. Unable to examine due to location.. Laying belly up on sand spit. Appears bloated. From photo it looks to be a juvenile in size, compared to birds next to carcass.. . unable to examine",
NW-2019-1210719,PSU19-05-03-Er,"Whale, gray",WA,Pacific,Seaview,on west side of rocks off Beards Hollow,46.30318,decimal degrees,-124.07641,decimal degrees,N,,,,,,,,,,,,,,Y,,,,Y,malnutrition,,post-mortem scrapes over much of body from initial stranding against rocks,5/3/19,Floating,Moderate Decomposition,Y,5/3/19,Moderate Decomposition,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,ADULT,1386,cm,actual,,,notMeasured,Y,Y,,,,,,,,,,,,Y,field necropsy,Y,limited,5/6/19,"the whale initially appeared thin but was later deemed emaciated upon further evaluation; no signs of lactation; necropsy was very limited due to location; skin sloughing with patches of algal growth; post-mortem scrapes over much of body and head, presumably from moving back and forth against lava rocks while floating at initial stranding site",
NW-2019-1222118,MKH2019-05,"Whale, gray",WA,Clallam,Neah Bay,Offshore from Warmhouse beach,48.3944,decimal degrees,-124.6443,decimal degrees,CBD,C,C,C,,,See Remarks,,,,,,,N,CBD,N,N,,N,See Remarks,,,5/5/19,Floating,Advanced Decomposition,N,,,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,UNKNOWN,,0,cm,notMeasured,0,lb,,Y,N,N,N,N,,,N,,,N,N,,N,,N,,,"No response. From photos, hard to be sure of species but all observers indicated that they thought it was a small gray, and no obvious identifying features are present in the pictures to indicate else. Whale not located when we boated through the area.. . .",
NW-2019-1211109,CRC-1719,"Whale, gray",WA,Grays Harbor,Westport,Floating at tip of South Jetty,46.9056,decimal degrees,-124.1433,decimal degrees,CBD,C,C,C,,,See Remarks,,,,,,,N,Y,N,N,N,Y,See Remarks,,,5/7/19,Floating,Moderate Decomposition,Y,5/10/19,Advanced Decomposition,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,SUBADULT,910,cm,actual,0,,notMeasured,Y,N,Y,N,N,,,N,,,N,N,,N,buried by state parks,Y,limited,5/10/19,"Initially seen floating off south jetty on afternoon of 07 May, reported next morning on beach near base of jetty.. 30-40% of skin missing, dorsal is sunbaked. Appears thin. No whale lice. Barnacles around head.. . Unable to determine due to carcass condition",
NW-2019-1211111,CRC-1720,"Whale, gray",WA,Grays Harbor,Ocean City,1/2 mile N of casino,47.058,decimal degrees,-124.1775,decimal degrees,CBD,C,C,C,,,See Remarks,,,,,,,N,Y,N,Y,N,Y,See Remarks,,,5/9/19,Beach or Land,Fresh Dead,Y,5/10/19,Fresh Dead,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,SUBADULT,885,cm,actual,0,,notMeasured,Y,N,Y,N,N,,,N,,,N,N,,N,by state parks,Y,limited,3/10/19,"found dead on the beach. healed rakes on fin tips. Possible healed entanglement injury L fluke. Minimal cyamids. Heavy barnacles on the head. Laying R side, slightly bloated, visually emaciated.. . Evidence of trauma to the back, forward of dorsal hump. Happened a while ago but related to the mortality. No external wounds. Unable to determine the cause. Possible ship strike. Possible healed entanglement injury on L fluke.",
NW-2019-1211112,CRC-1721,"Whale, gray",WA,Pacific,North Cove,"just S of Jacobsen Jetty, Drainage ditch #1",46.311,decimal degrees,-124.0594,decimal degrees,CBD,C,C,C,,,See Remarks,,,,,,,N,Y,N,N,N,Y,See Remarks,,,5/12/19,Beach or Land,Moderate Decomposition,Y,5/14/19,Moderate Decomposition,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,SUBADULT,860,cm,actual,0,,notMeasured,Y,Y,N,N,N,,,N,,,N,N,,N,,Y,limited,5/14/19,"Reported late in evening of 12 May, confirmed still at location on 13 May but was at the mouth of cranberry creek. RPs reported seeing whales feeding off Jacobsen Jetty for previous several days. While responding we observed one whale off the Jetty.. Bloated, skin peeling off in large patches. Laying on R side and body curved slightly inward. Healed abrasion on leading edge of L fluke @ insertion. R eye punctured and sunken. Some baleen plates removed (post mortem). Mild cyamids.. . Healed abrasion on leading edge of R fluke @ insertion. Possible previous entanglement but unable to confirm due to missing skin on the rest of the fluke and tailstock.",
NW-2019-1211110,CRC-1723,"Whale, gray",WA,Grays Harbor,Ocean City,just n of casino,47.053,decimal degrees,-124.176,decimal degrees,CBD,C,C,C,,,See Remarks,,,,,,,N,Y,N,N,N,Y,See Remarks,,,5/15/19,Beach or Land,Moderate Decomposition,Y,5/16/19,Moderate Decomposition,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,FEMALE,SUBADULT,853,cm,actual,0,,notMeasured,Y,N,Y,N,N,,,N,,,N,N,,N,by state parks,Y,limited,5/16/19,"found dead on beach. most skin sloughed off. Very thin--ribs visible. Shark bites along tailstock, post mortem. Carcass a bit deflated.. . no evidence of human interaction but most skin missing and unable to examine whole carcass",
NW-2019-1211114,CRC-1724,"Whale, gray",WA,Grays Harbor,Westport,Bonge access,46.858,decimal degrees,-124.1128,decimal degrees,CBD,C,C,C,,,See Remarks,,,,,,,N,Y,Y,N,N,Y,See Remarks,,,5/16/19,Beach or Land,Fresh Dead,Y,5/17/19,Fresh Dead,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,FEMALE,ADULT,1282,cm,actual,0,,notMeasured,Y,N,Y,N,N,,,N,,,N,N,,N,pulled up above high tide line and buried by State Parks,Y,limited,5/17/19,"reported washing ashore on evening of 16-May.. ulcerations with deep centers and raised margins all over body--large cyamids inside. Patches of lice around umbilicus (umbilicus is raised) and on top of head. Healed scratches all over body. Bloated, laying on R side.. . no evidence on exam, but unable to examine the whole carcass",
NW-2019-1211115,CRC-1725,"Whale, gray",WA,Grays Harbor,Ocean Shores,floating inside N jetty at Ocean Shores,46.9258,decimal degrees,-124.1717,decimal degrees,CBD,C,C,C,,,See Remarks,,,,,,,N,CBD,N,N,N,N,See Remarks,,,5/17/19,Floating,Fresh Dead,Y,5/20/19,Fresh Dead,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,SUBADULT,930,cm,estimate,0,,,Y,N,N,N,N,,,N,,,N,N,,Y,washed out,N,,,"Reported floating evening of 17 May to Dan Ayers by an anonymous crab fisherman. No photos of floating whale available. Was found on morning of 18 May at the ""bay point"" on Damon Point. Candace and Micah (stranding network volunteers), responded on 18 May to get photos and measurement. Animal was still at the site on 19 May, but when JLH and ELK went out early on 20 May to conduct internal exam the animal had washed away. No sign of it from damon point to jetty, or on any beaches from Jetty to Moclips.. blood coming from blowhole. Visibly emaciated. Outer layer of skin just starting to dry and slough.. . No signs of HI but external exam only conducted.",
NW-2019-1211864,CRC-1729,"Whale, gray",WA,Jefferson,La Push,Strawberry Point,47.8459,decimal degrees,-124.5495,decimal degrees,CBD,C,C,C,,,See Remarks,,,,,,,N,CBD,N,N,,N,See Remarks,,photos,5/22/19,Beach or Land,Moderate Decomposition,N,,Moderate Decomposition,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,SUBADULT,900,cm,estimate,0,,,Y,Y,N,N,N,,,N,,,N,N,,N,,N,,,found on 22 May but not reported until 27 May. No response due to remoteness of the location and carcass condition. Examined via photos only.. Appears thin. Skin sloughed off flippers and flukes and L side flank. Laying on back/right side.. .,
NW-2019-1211861,CRC-1726,"Whale, gray",WA,Jefferson,Kalaloch,1/2 mile N of campground,47.6228,decimal degrees,-124.3797,decimal degrees,CBD,C,C,C,,,See Remarks,,,,,,,N,CBD,N,N,N,N,See Remarks,,,5/24/19,Beach or Land,Advanced Decomposition,Y,5/25/19,Advanced Decomposition,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,UNKNOWN,SUBADULT,985,cm,actual,0,,,N,Y,N,N,N,,,N,,,N,N,,N,,N,,,"found dead on beach. 99% skinless and blubber ""furry"", deflated. Numerous shark bites, including at genital area. Some bones exposed don head, flippers, tailstock. R orbital bone sheared off and shaering on R upper jawbone (postmortem?). Possible shearing on transverse processes on exposed lumber/caudal vertebrae. Baleen gone.. . unable to determine due to carcass condition.",
NW-2019-1211863,CRC-1728,"Whale, gray",WA,Island,,West of Cultus Bay,47.9099,decimal degrees,-122.4271,decimal degrees,CBD,C,C,C,,,See Remarks,,,,,,,N,CBD,N,N,,N,See Remarks,,,5/25/19,Floating,Moderate Decomposition,N,,Moderate Decomposition,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,UNKNOWN,UNKNOWN,0,,notMeasured,0,,notMeasured,Y,N,N,N,N,,,N,,,N,N,,Y,"eaten by killer whales, last seen being dragged underwater",N,,,"killer whales observed eating carcass byt the whale watch vessel Puget Sound Express. Whale had not been seen alive, based on photos the whale had been dead for a while before the feeding event that was witnessed. Not any whale that we have previously examined, may possibly be the unconfirmed dead whale reported by WSF in the middle of the night floating at the Edmunds ferry dock on 20 May.. only a small portion visible during killer whale feeding event. Large areas of sloughed skin (visible blubber). Enough skin left to confirm species.. .",
NW-2019-1211862,CRC-1727,"Whale, gray",WA,Jefferson,Port Ludlow,floating 1.5 miles S of Marrowstone Is,47.95,decimal degrees,-122.65,decimal degrees,Y,Y,C,C,,,See Remarks,,,,,,,N,Y,N,Y,,Y,See Remarks,,,5/26/19,Floating,Fresh Dead,Y,5/27/19,Fresh Dead,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,ADULT,1206,cm,actual,0,,notMeasured,Y,N,N,N,Y,48.0108,-122.7394,N,,,N,N,,N,towed to land based site for natural decomp,Y,limited,6/3/19,"Landed at 641 Olele point Rd on 28 May. Unable to move due to tides until 02 June.. Floating exam on 27 May: bloated but thin, floating belly/R side up. Large laceration in L pec fin, near axilla. From trailing edge extends 1/2 way into fin. Unable to determine if pre or post mortem. At necropsy on 02-Jun: 70% of skin sloughing off carcass. Carcass bloated. All baleen had fallen out due to decomp. No signs of recent entanglement.. . Large laceration in L pec fin, near axilla. From trailing edge extends 1/2 way into fin. Unable to determine if pre or post mortem, waiting for histology. Appears to be from prop rather than entanglement--no evidence of any wrapping on leading edge of fin.",
NW-2019-1211867,CRC-1731,"Whale, humpback",WA,King,Seattle,near Coleman ferry dock,47.6017,decimal degrees,-122.3431,decimal degrees,Y,Y,C,C,,,See Remarks,,,,,,,N,CBD,N,N,,N,See Remarks,,,5/28/19,Swimming,Alive,N,,Alive,N,N,N,,N,Y,N,,,N,,N,,N,N,N,N,N,N,N,N,Y,N,,,,UNKNOWN,,1000,cm,estimate,0,,notMeasured,Y,N,N,N,N,,,N,,,N,N,,N,,N,,,"Photo of the flank provided by WSF matches the individual sighted off Anderson Island on 26 May. At 20:18, a juvenile humpback whale surfaced approx 5 ft in front of bow of ferry, followed immediately by a thump felt by passengers. Multiple people reported large amounts of blood and several minutes of struggling at the surface, then the animal disappeared at approx 20:30pm. The WSF captain confirmed the strike of the whale. USCG conducted searches but were unable to relocated carcass.. . . Reports from multiple witnesses (passengers and distant observers) confirming ferry strike of humpback whale at 20:18, shortly after the ferry left the coleman terminal. Photo provided by the WSF cameras confirm species and age class estimate. Based on accounts of ""fountains of blood"", the sized and speed and the vessel and the size of the whale, this was likely a fatal strike. Subsequent searches by the USCG were unsuccessful--witnesses lost sight of the whale shortly after the strike, it is believed the whale sank. Carcass nnot recovered.",
NW-2019-1211621,PSU19-05-31-Er,"Whale, gray",WA,Pacific,Long Beach,"0.7 mile south of 225th Street, Klipsan Beach",46.45487,decimal degrees,-124.06075,decimal degrees,CBD,,,,,,,,,,,,,,Y,,,,Y,minor hemorrhage and bruising,,animal was emaciated,5/31/19,Beach or Land,Advanced Decomposition,Y,5/31/19,Advanced Decomposition,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE,SUBADULT,950,cm,actual,,,notMeasured,Y,Y,,,,,,,,,,,,Y,field necropsy,Y,limited,6/3/19,"animal was too decomposed for a complete necropsy; it was emaciated, but did have areas of bruising and hemorrhage, especially in the thoracic and genital areas",
NW-2019-1211866,CRC-1732,"Whale, gray",WA,Grays Harbor,Westport,"Schafer Rd, Twin Harbors State Park",46.8608,decimal degrees,-124.1175,decimal degrees,N,C,C,C,,,See Remarks,,,,,,,N,Y,N,N,N,Y,See Remarks,,,6/1/19,Beach or Land,Fresh Dead,Y,6/2/19,Fresh Dead,N,N,N,,N,N,N,,,N,,N,,N,N,N,N,N,N,N,N,N,N,,,,MALE,ADULT,1060,cm,actual,0,,notMeasured,Y,N,Y,N,N,,,N,,,N,N,,N,by state parks,Y,limited,6/2/19,"was spotted washing in dead on the morning of 01 jun. whale lice on head/snout, bands of lice across throat and in front of genital slit, on ventral flukes. Healed rakes on pec fins. L eye bulging, some blood from eye. Bloated, but all skin intact. Laying on back and Rt side. Penis beginning to protrude. Some skin lesions present.. . no external or internal evidence of HI",
